month,year,route_id,route_name,vessel_id,vessel_name,distance_nm,voyages,available_seats,passengers,occupancy,vehicles,avg_ticket_eur,passenger_revenue,vehicle_revenue,ancillary_revenue,freight_revenue,revenue,fuel_tons,fuel_price_eur_ton,fuel_cost,crew_cost,port_cost,maintenance_cost,catering_cost,distribution_cost,other_variable_cost,variable_cost,contribution,fixed_allocated,ebitda,contribution_margin,ebitda_margin,revenue_per_sailing,cost_per_sailing,revenue_per_passenger,cost_per_available_seat_nm,revenue_per_available_seat_nm,break_even_occupancy
2024-08-01,2024,DEN-IBZ,Dénia–Ibiza,V01,Levante Star,124,37,30340,27892,0.9193004859878369,5845,67.11236999550113,1871898.2239145173,329281.0978340648,310318.62640584906,553135.7121148382,3064633.6602692697,1357.2481277006862,625,848280.0798129288,302216.0,203093.0,176339.86929277622,128303.2,110326.8117696937,64357.30686565467,1832916.2677410534,1231717.3925282164,292740.0,938977.3925282164,0.4019134190479371,0.3063913983264526,82827.93676403431,57450.16939840685,109.87500574606588,0.5650095338159603,0.814594185326852,0.6376347246038361
2024-08-01,2024,DEN-FOR,Dénia–Formentera,V03,Costa Dénia,112,38,34200,32539,0.951427555978802,6912,61.109394615831974,1988438.5914045565,371041.2787032267,365448.3959916129,510550.1938046703,3235478.4599040663,1272.5032981261018,625,795314.5613288136,303240.0,212990.0,159528.78523367518,149679.4,116477.22455654638,67945.0476579854,1805175.0187770205,1430303.4411270458,296800.0,1133503.4411270458,0.44206860248096197,0.35033564747040685,85144.16999747543,55315.13207307948,99.43386274636794,0.548761230883725,0.8446842261654308,0.6181085671337816
2024-08-01,2024,DEN-PMI,Dénia–Mallorca,V02,Marina Azul,198,30,37800,32155,0.8506568955220966,6445,81.9346506727664,2634608.6923828037,397391.4242503153,377315.69413712947,449721.49166736397,3859037.3024376123,1561.4582264878459,625,975911.3915549037,281700.0,183810.0,166867.36022082416,147913.0,138925.34288775403,81039.78335118986,1976166.8780146718,1882870.4244229405,335470.0,1547400.4244229405,0.4879119523497739,0.40098094502623866,128634.57674792041,77054.56260048905,120.0135998270133,0.3088606806176409,0.5156107774086918,0.5095596896625599
2024-08-01,2024,BCN-PMI,Barcelona–Mallorca,V05,Balear Express,205,30,39600,34131,0.8618878988892305,7602,75.72242592328386,2584482.1191876014,491934.0726344697,376528.98047557735,426653.8405159403,3879599.012813589,2108.028740750944,625,1317517.96296934,386040.0,186420.0,156112.89753359984,157002.59999999998,139665.5644612892,81471.57926908537,2424230.6042333147,1455368.4085802743,371240.0,1084128.4085802743,0.3751337196894486,0.27944341799232375,129319.9670937863,93182.35347444382,113.66789759496027,0.34435459524923806,0.47790083922315707,0.6210389984974016
2024-08-01,2024,BCN-IBZ,Barcelona–Ibiza,V04,Mediterráneo,276,30,44400,37080,0.8351297349080476,8701,86.93201457737696,3223439.1005291375,610505.3310669143,422836.7392004521,564093.7260892397,4820874.896885744,2521.0014228594227,625,1575625.8892871393,422700.0,193380.0,204692.37286721182,170568.0,173551.49628788678,101238.37283460064,2841756.1312768385,1979118.7656089058,393810.0,1585308.7656089058,0.4105310359510479,0.3288425440438219,160695.82989619148,107852.20437589461,130.01280735937823,0.26403301110432487,0.3933995052296109,0.5605035482742426
2024-08-01,2024,VAL-PMI,Valencia–Mallorca,V04,Mediterráneo,260,28,41440,35713,0.8618026492703107,7623,78.93820748086843,2819120.203764254,530684.2238226847,400121.04255888466,456869.8426154964,4206795.312761321,1974.972110488947,625,1234357.569055592,368200.0,180488.0,185399.67189472678,164279.8,151444.63125940753,88342.70156798774,2372512.373777714,1834282.9389836066,385310.0,1448972.9389836066,0.43602856868726325,0.3444362825517431,150242.68974147574,98493.65620634693,117.79450935965393,0.2559606450268891,0.3904435804092405,0.5649665484624012
2024-08-01,2024,VAL-IBZ,Valencia–Ibiza,V02,Marina Azul,165,29,36540,31551,0.8634751385229368,6255,73.79426037434028,2328282.70907081,372956.5829184161,337589.1295322701,428440.0804838638,3467268.50200536,1643.6414755962155,625,1027275.9222476347,326830.0,177683.0,175683.56375770745,145134.59999999998,124821.66607219295,72812.63854211256,2050241.390619648,1417027.1113857122,352470.0,1064557.1113857122,0.4086868699571861,0.3070304796902823,119560.98282777103,82852.11691791889,109.89409216840544,0.39851908089427074,0.5750889024904812,0.5983619525416065
2024-09-01,2024,DEN-IBZ,Dénia–Ibiza,V03,Costa Dénia,124,38,34200,22484,0.6574225115046979,4943,63.70863762944694,1432425.008460485,277050.00789409934,225880.53286524751,512315.3433076016,2447670.892527433,1422.9580889479944,625,889348.8055924965,310384.0,212990.0,179496.3747849727,103426.4,88116.15213098758,51401.0887430761,1835162.8212515328,612508.0712759004,298500.0,314008.07127590035,0.2502411877127127,0.1282885179680589,64412.391908616664,56149.02161188245,108.86278653831316,0.5031274337982298,0.5771719705073177,0.5730827518249211
2024-09-01,2024,DEN-FOR,Dénia–Formentera,V01,Levante Star,112,38,31160,21782,0.699038136833194,4345,57.56310956836514,1253839.6526181295,236302.34007644572,227251.50704951977,549722.3502121243,2267115.8499562196,1249.4616942413638,625,780913.5589008523,303240.0,208582.0,189013.12843240274,100197.2,81616.1705984239,47609.432849080615,1711171.4907807594,555944.3591754602,291040.0,264904.3591754602,0.24522097500495887,0.11684641487578845,59660.94341990051,52689.776073177876,104.0820792377293,0.5737127185668323,0.6496182863665125,0.6173580366827844
2024-09-01,2024,DEN-PMI,Dénia–Mallorca,V05,Balear Express,198,29,38280,24390,0.6371592347263333,5760,77.7585443635398,1896530.8970267356,365903.6703807101,256695.81321557873,503929.7337243674,3023060.1143473918,1533.9289969077083,625,958705.6230673176,272310.0,180206.0,166687.4652912594,112193.99999999999,108830.1641165061,63484.26240129523,1862417.514876378,1160642.5994710138,339790.0,820852.5994710138,0.38392971213593263,0.27153035944447856,104243.45221887558,75938.19016815096,123.94670415528462,0.2905501613412571,0.3988500620556917,0.46415115869772305
2024-09-01,2024,BCN-PMI,Barcelona–Mallorca,V04,Mediterráneo,205,28,41440,26783,0.6462962141657185,5929,72.45137791273967,1940465.2546369066,371566.1812467173,293551.48060589714,476907.6011834932,3082490.517673014,1949.5153550650714,625,1218447.0969156695,360304.0,180488.0,177488.30151280775,123201.79999999999,110969.6586362285,64732.3008711333,2235631.157935839,846859.359737175,382760.0,464099.35973717505,0.2747321864842176,0.15055986614600383,110088.94705975051,93513.96992627997,115.09130857906187,0.30822007226855624,0.3628508472635152,0.5489899426702589
2024-09-01,2024,BCN-IBZ,Barcelona–Ibiza,V05,Balear Express,276,29,38280,23530,0.6146871559168103,5347,83.30352934000908,1960132.0453704137,368380.790637044,257349.6748383738,549779.4335881365,3135641.944433968,2570.372465093004,625,1606482.7906831275,408610.0,180206.0,189540.0961712543,108237.99999999999,112883.10999962284,65848.48083311334,2671808.4776871176,463833.4667468504,382290.0,81543.4667468504,0.14792296919302103,0.026005350161741846,108125.58429082649,105313.7406099006,133.2614511021661,0.2890693363249358,0.2967873964943634,0.5987020011872685
2024-09-01,2024,VAL-PMI,Valencia–Mallorca,V02,Marina Azul,260,31,39060,25148,0.6438291620499873,5342,76.75459879674959,1930224.6505406587,366492.7801022317,258906.73202201704,597301.6425439989,3152925.8052089065,2365.3973271665436,625,1478373.3294790897,407650.0,189937.0,205170.99366263542,115680.79999999999,113505.32898752062,66211.44190938704,2576528.894038633,576396.9111702736,369470.0,206926.91117027355,0.18281334442377806,0.065630123876817,101707.28403899698,95032.222388343,125.3748133135401,0.2900861489265659,0.31046179499083326,0.6015745743891393
2024-09-01,2024,VAL-IBZ,Valencia–Ibiza,V05,Balear Express,165,30,39600,26052,0.6578777974893878,5991,69.71484351236705,1816211.1031841864,353111.6275668708,263252.6417066716,444077.17476426973,2876652.5472219987,1800.8780813716683,625,1125548.8008572927,338100.0,186420.0,150392.11676371595,119839.2,103559.49169999195,60409.703491661974,2084269.3128126625,792383.2344093362,356790.0,435593.23440933623,0.27545322954436946,0.1514236520604448,95888.41824073328,81368.64376042208,110.41964329886376,0.3735934056952346,0.44025903691796736,0.558259538784063
2024-10-01,2024,DEN-IBZ,Dénia–Ibiza,V01,Levante Star,124,30,24600,13835,0.5623931505597245,3378,62.78481668249544,868627.9388023244,187547.677532363,145060.9250728366,445776.85826617293,1647013.399673697,1133.244381509454,625,708277.7384434086,245040.0,164670.0,142514.21921135738,63640.99999999999,59292.48238825309,34587.28139314764,1418022.7214361667,228990.6782375304,292740.0,-63749.3217624696,0.13903388902779878,-0.03870601281999253,54900.4466557899,57025.42404787222,119.04686661898786,0.5608322585353287,0.5399335823740156,0.5841611470551652
2024-10-01,2024,DEN-FOR,Dénia–Formentera,V03,Costa Dénia,112,30,27000,15614,0.5782922513113689,3587,56.89142119559088,888302.650547956,187980.3047512491,158487.7250466991,400177.3146190057,1634947.99496491,1015.0545626869571,625,634409.1016793482,239400.0,168150.0,141750.29452002535,71824.4,58858.12781873676,34333.90789426311,1348725.8319123732,286222.1630525368,296800.0,-10577.83694746322,0.175064995298936,-0.006469830832564339,54498.26649883033,54850.861063745775,104.71038779075893,0.5441553676958906,0.5406574057423644,0.5820337043491363
2024-10-01,2024,DEN-PMI,Dénia–Mallorca,V02,Marina Azul,198,22,27720,14245,0.5139023904290012,2873,77.06047636533614,1097726.4858242134,183148.14317551217,141707.8769420202,366405.4303181274,1788987.936259873,1188.1553801938962,625,742597.1126211851,206580.0,134794.0,131133.91156229892,65526.99999999999,64403.565705355424,37568.746661457335,1382604.3365502967,406383.5997095762,335470.0,70913.59970957623,0.2271583790325481,0.039638947961734686,81317.63346635786,78094.28802501349,125.5870787125218,0.3130282508618466,0.3259485067594912,0.49353184031737496
2024-10-01,2024,BCN-PMI,Barcelona–Mallorca,V05,Balear Express,205,22,29040,15164,0.5221780987274574,3750,72.93274645497637,1105952.1672432616,243674.11559883965,159268.64739093345,319036.4431614061,1827931.3733944409,1634.3030512450391,625,1021439.4070281495,283096.0,136708.0,119129.89092789387,69754.4,65805.52944219987,38386.55884128326,1734319.7862395262,93611.58715491462,371240.0,-277628.4128450854,0.051211762387490145,-0.15188120127810575,83087.78969974731,95707.26301088756,120.54414227080196,0.3536853769803679,0.3070502206199088,0.6014871356433009
2024-10-01,2024,BCN-IBZ,Barcelona–Ibiza,V04,Mediterráneo,276,21,31080,16825,0.541356287380279,3618,82.35830087370441,1385678.4122000767,252885.54606119293,168377.03511987245,330548.66864512296,2137489.662026265,1649.9250492293768,625,1031203.1557683605,295890.0,135366.0,137527.02692921268,77395.0,76949.62783294554,44887.282902551575,1799218.0934330702,338271.56859319494,393810.0,-55538.43140680506,0.15825647000908785,-0.025983017552541787,101785.22200125072,104429.90921109857,127.04247619769778,0.25565488937303804,0.24918042988947003,0.5554223572974596
2024-10-01,2024,VAL-PMI,Valencia–Mallorca,V04,Mediterráneo,260,20,29600,16203,0.5473885100087427,3612,76.99614336051685,1247568.5108704546,243333.13100270246,161975.9128190974,352424.044044023,2005301.5987362773,1438.3480874730926,625,898967.5546706829,263000.0,128920.0,145522.90225788072,74533.79999999999,72190.85755450597,42111.33357346182,1625246.4480565314,380055.15067974594,385310.0,-5254.849320254056,0.18952518210689764,-0.002620478297910705,100265.07993681387,100527.82240282657,123.76113057682387,0.26124693971628526,0.2605641370499321,0.5488229297197462
2024-10-01,2024,VAL-IBZ,Valencia–Ibiza,V02,Marina Azul,165,20,25200,13600,0.5396662455446757,3084,67.47565813194896,917668.9505945059,183489.61521472383,142725.39392088432,316261.2624769942,1560145.222207108,1119.0059067770972,625,699378.6917356857,225400.0,122540.0,110105.15556003626,62559.99999999999,56165.227999455885,32763.04966634927,1308912.1249615273,251233.09724558075,352470.0,-101236.90275441925,0.16103186656570728,-0.06488940985327078,78007.26111035541,83069.10624807636,114.716560456405,0.39956280061604793,0.3752153011561106,0.5746848697358
2024-11-01,2024,DEN-IBZ,Dénia–Ibiza,V03,Costa Dénia,124,30,27000,12401,0.459277800564283,2632,62.28203771892064,772359.5497523348,143526.55650566492,125359.67524281026,433969.5663718154,1475215.3478726256,1088.0903129021133,625,680056.4455638208,245040.0,168150.0,136188.9728966578,57044.6,53107.752523414514,30979.52230532514,1370567.2932892183,104648.05458340724,298500.0,-193851.94541659276,0.07093747684656197,-0.1314058626736376,49173.84492908752,55635.57644297394,118.95938616826268,0.49852667063596723,0.4406258506190638,0.5196295961542835
2024-11-01,2024,DEN-FOR,Dénia–Formentera,V01,Levante Star,112,30,24600,11587,0.4709983311689369,2313,56.90990996831244,659415.1268028362,124811.69150274342,118118.62964023055,409103.2941971178,1311448.7421429278,951.7574703272113,625,594848.4189545071,239400.0,164670.0,138454.1151917728,53300.2,47212.1547171454,27540.423585001485,1265425.3124484268,46023.429694500985,291040.0,-245016.57030549902,0.03509357873895855,-0.18682893385915952,43714.95807143093,51882.17708161423,113.1827688049476,0.5649191755402246,0.4759903971192392,0.5589944472306727
2024-11-01,2024,DEN-PMI,Dénia–Mallorca,V05,Balear Express,198,20,26400,10307,0.3904122544806839,2356,76.77041035115832,791272.6194893888,144002.88835869735,99921.33621383022,313804.8074926329,1349001.651554549,1055.062068757479,625,659413.7929734243,187800.0,124280.0,117367.55098430486,47412.2,48564.05945596376,28329.03468264553,1213166.6380963384,135835.01345821074,339790.0,-203954.98654178926,0.10069299270440368,-0.15118957512524736,67450.08257772746,77647.83190481692,130.88208514160755,0.2970914903000341,0.2580734717543903,0.44943851735930845
2024-11-01,2024,BCN-PMI,Barcelona–Mallorca,V04,Mediterráneo,205,21,31080,14854,0.477917999424258,3785,71.26791656821922,1058613.6327043283,246625.69866655124,146458.54744535455,362127.99708309065,1813825.8758993247,1385.0359010463123,625,865647.4381539453,270228.0,135366.0,118278.32182138953,68328.4,65297.731532375685,38090.34339388582,1561236.2349015963,252589.64099772833,382760.0,-130170.35900227167,0.139257932282221,-0.07176563127247872,86372.6607571107,92571.2492810284,122.11026497235254,0.3051128849078062,0.2846824678876424,0.51221608634942
2024-11-01,2024,BCN-IBZ,Barcelona–Ibiza,V05,Balear Express,276,22,29040,12396,0.42685466797102317,2864,83.29226183312791,1032490.8776834536,202721.22899437867,116370.62322733506,383867.6916247178,1735450.4215298851,1859.3797373471655,625,1162112.3358419784,309980.0,136708.0,143651.35007337085,57021.6,62476.215175075864,36444.45885212759,1908393.959942553,-172943.5384126678,382290.0,-555233.5384126678,-0.09965340194519043,-0.31993627217722653,78884.11006954023,104121.99817920696,140.00084071715756,0.2857981943873709,0.2165242371254398,0.5634209592031201
2024-11-01,2024,VAL-PMI,Valencia–Mallorca,V02,Marina Azul,260,22,27720,13607,0.4908638090718417,3217,73.81380035163193,1004384.3813846556,219538.9683254913,128764.3121226582,385657.6866484966,1738345.3484813017,1711.3503085200796,625,1069593.9428250496,289300.0,134794.0,136204.1580158259,62592.2,62580.432545326854,36505.25231810734,1791569.9857043095,-53224.637223007856,369470.0,-422694.63722300786,-0.030617988116979945,-0.2431591844464584,79015.69765824098,98229.0902592868,127.75375530839287,0.29984459786107076,0.24119565829743891,0.6102218525600327
2024-11-01,2024,VAL-IBZ,Valencia–Ibiza,V05,Balear Express,165,20,26400,11744,0.4448461860920736,2766,69.95561492622451,821558.7416935806,161111.8486855785,109849.9442951365,287993.83080986945,1380514.365484165,1108.0658571424167,625,692541.1607140105,225400.0,124280.0,114429.03137261877,54022.399999999994,49698.51715742994,28990.801675167466,1289361.9109192265,91152.45456493855,356790.0,-265637.54543506145,0.06602789282310015,-0.19241925479123773,69025.71827420825,82307.59554596132,117.55061014000043,0.3779044790907315,0.31692248978057047,0.5304431577166346
2024-12-01,2024,DEN-IBZ,Dénia–Ibiza,V01,Levante Star,124,31,25420,12704,0.49975396272173184,2793,61.20238954674707,777515.1568018747,152198.67242478466,120761.97064077023,459427.4319869032,1509903.2318543326,1112.3648566888673,625,695228.0354305421,253208.0,170159.0,140213.83894994287,58438.399999999994,54356.51634675597,31707.96786894099,1403311.7585961819,106591.47325815074,292740.0,-186148.52674184926,0.07059490370601056,-0.12328507073478989,48706.55586626879,54711.347051489734,118.85258437140527,0.5380738301680738,0.479018055333092,0.5613661653658721
2024-12-01,2024,DEN-FOR,Dénia–Formentera,V03,Costa Dénia,112,30,27000,13594,0.5034951863977699,3342,55.28008417150885,751477.4642274913,179638.63270271462,137653.39435985705,366514.8603682229,1435284.3516582858,938.4829910763507,625,586551.8694227192,239400.0,168150.0,129808.6566518675,62532.399999999994,51670.23665969828,30140.971384824003,1268254.1341191088,167030.21753917704,296800.0,-129769.78246082296,0.11637430405075844,-0.09041398821835599,47842.81172194286,52168.471137303626,105.58219447243533,0.5175443565208693,0.47463106867006805,0.5490181942487368
2024-12-01,2024,DEN-PMI,Dénia–Mallorca,V02,Marina Azul,198,20,25200,11323,0.4493129315711012,2607,78.02447674418474,883471.1501744038,164921.29949703134,110705.0223165123,284166.4607900983,1443263.9327780455,1031.6270641121123,625,644766.9150700702,187800.0,122540.0,106890.43718820198,52085.799999999996,51957.50158000964,30308.542588338958,1196349.196426621,246914.7363514246,335470.0,-88555.2636485754,0.17108079176908023,-0.061357636422134584,72163.19663890227,76590.95982133105,127.46303389367178,0.30700240428623954,0.28925443578203575,0.47688171106620425
2024-12-01,2024,BCN-PMI,Barcelona–Mallorca,V05,Balear Express,205,22,29040,15048,0.5181708708246185,3243,71.83732561837174,1081008.0759052578,208065.68515890074,144068.9510493222,324809.7493322874,1757952.4614457681,1610.7959188186076,625,1006747.4492616297,283096.0,136708.0,135105.8032643699,69220.79999999999,63286.28861204765,36917.00169036113,1731081.3428284086,26871.11861735955,371240.0,-344368.88138264045,0.01528546374642026,-0.1958920328820644,79906.93006571673,95560.06103765494,116.82299717210049,0.35314139333944916,0.2952953808784802,0.6196764160907227
2024-12-01,2024,BCN-IBZ,Barcelona–Ibiza,V04,Mediterráneo,276,21,31080,15464,0.49755080706531046,3180,84.31570019630611,1303857.9878356778,224737.75183104418,152700.88125346473,379909.9392945018,2061206.5602146885,1636.3362326203853,625,1022710.1453877408,295890.0,135366.0,155485.28505106855,71134.4,74203.43616772878,43285.33776450846,1798074.6043710466,263131.9558436419,393810.0,-130678.04415635811,0.12765918803219553,-0.06339881052132258,98152.6933435566,104375.45735100222,133.2906466771009,0.25552158575940614,0.24028763548657608,0.5290949364071752
2024-12-01,2024,VAL-PMI,Valencia–Mallorca,V04,Mediterráneo,260,20,29600,15167,0.5124110265451868,3534,74.52543981889188,1130327.3457331331,247004.33852819412,150275.1143526156,324963.6331191952,1852570.431733138,1524.217589522069,625,952635.9934512931,263000.0,128920.0,135056.21525658065,69768.2,66692.53554239296,38903.9790663959,1654976.9233166624,197593.5084164755,385310.0,-187716.4915835245,0.10665910727702836,-0.10132758699376943,92628.52158665689,102014.34616583312,122.14481649193235,0.26511004720850606,0.2407186111919358,0.5643323994140109
2024-12-01,2024,VAL-IBZ,Valencia–Ibiza,V02,Marina Azul,165,20,25200,12246,0.48596083579479343,2393,68.51267759113908,839006.2497810891,138169.07622163076,125030.99797715005,307666.93865488545,1409873.2626347553,1098.1845407749674,625,686365.3379843547,225400.0,122540.0,117451.10625444684,56331.6,50755.43745485119,29607.338515329862,1288450.8202089826,121422.44242577278,352470.0,-231047.55757422722,0.08612294852578442,-0.16387824614990437,70493.66313173776,82046.04101044913,115.12928814590522,0.3946418519021122,0.3390748587385174,0.5655992452623858
2025-01-01,2025,DEN-IBZ,Dénia–Ibiza,V01,Levante Star,124,31,25420,11109,0.4370365007254403,2526,64.32309998731428,714565.3177590743,136013.6851374712,112741.13758573844,464460.74267333373,1427780.8831556176,1164.011396014308,665,774067.5783495149,262070.27999999997,174412.97499999998,155491.7042188833,51101.399999999994,51400.11179360223,29983.398546267974,1498527.447908268,-70746.56475265045,292740.0,-363486.56475265045,-0.04955001540312653,-0.25458147608006115,46057.4478437296,57782.82090026671,128.5246991768492,0.5682810867453453,0.4529646719485602,0.5482978981809876
2025-01-01,2025,DEN-FOR,Dénia–Formentera,V03,Costa Dénia,112,32,28800,14358,0.49854782646435886,3573,56.68424439355095,813872.3810026045,193556.80332333833,134568.88008468627,411965.57128566544,1553963.6356962945,994.1243640776589,665,661092.7021116432,264297.6,183843.99999999997,131403.9891549606,66046.79999999999,55942.6908850666,32633.236349622188,1395261.0185012927,158702.6171950018,296800.0,-138097.3828049982,0.10212762612291819,-0.08886783424833491,48561.3636155092,52876.906828165396,108.2298116517826,0.5245724883746568,0.48175955967767065,0.5428526920714611
2025-01-01,2025,DEN-PMI,Dénia–Mallorca,V02,Marina Azul,198,22,27720,11124,0.4012807069192905,2740,79.2010218535634,881032.1670990393,176706.1450094618,111608.01837765075,318003.52855181444,1487349.8590379662,1127.438156407709,665,749746.3740111265,213810.3,138163.84999999998,138570.15350741328,51170.399999999994,53544.59492536678,31234.347039797292,1376240.0194837037,111109.83955426258,335470.0,-224360.16044573742,0.07470323063474091,-0.1508455855778653,67606.81177445302,77805.0008856229,133.70638790344896,0.3118686904185622,0.2709909081868407,0.4618121301356306
2025-01-01,2025,BCN-PMI,Barcelona–Mallorca,V05,Balear Express,205,21,27720,12468,0.44979895292339744,3149,70.98957837610041,885098.06319322,205707.35955410343,127221.00203381534,342326.9829716918,1560353.4077528303,1494.3535038087182,665,993745.0800327976,279685.98,133756.34999999998,107775.90353996732,57352.799999999996,56172.722679101884,32767.42156280944,1661256.2578146763,-100902.85006184597,371240.0,-472142.85006184597,-0.06466666433417986,-0.30258712399123133,74302.54322632526,96785.53608641315,125.14865317234764,0.3576701259660501,0.274584416948726,0.5859023244627556
2025-01-01,2025,BCN-IBZ,Barcelona–Ibiza,V04,Mediterráneo,276,22,32560,12373,0.38,2942,86.18535820986301,1066371.4371306351,203951.19821806747,116360.78692499016,429603.4193347004,1816286.841608393,1808.676437387572,665,1202769.8308627354,320829.3,145357.3,142784.32082416196,56915.799999999996,65386.326297902146,38142.02367377625,1972184.9016585757,-155898.06005018274,393810.0,-549708.0600501827,-0.08583339177424691,-0.30265487116748296,82558.4928003815,107545.22280266254,146.79437821129824,0.263281489430725,0.20211146886109846,0.49500885104364356
2025-01-01,2025,VAL-PMI,Valencia–Mallorca,V04,Mediterráneo,260,22,32560,13706,0.42095095073812855,3051,78.80812851285366,1080144.2093971723,217410.4751300312,133688.51334117772,379969.3915248149,1811212.5893931962,1639.6970462198824,665,1090398.5357362218,299425.5,145357.3,142670.4722447392,63047.6,65203.65321815506,38035.46437725712,1844138.5255763733,-32925.93618317717,385310.0,-418235.93618317717,-0.018178946180033025,-0.23091487914364442,82327.84497241801,101338.56934438062,132.1474237117464,0.2633538704375796,0.21394970107177236,0.5181547886532257
2025-01-01,2025,VAL-IBZ,Valencia–Ibiza,V02,Marina Azul,165,21,26460,11284,0.42647081242270074,2357,68.27029670459152,770362.0280146106,137752.05119755666,114042.93409161767,302422.299974044,1324579.313277829,1181.3947510812247,665,785627.5094690145,244953.44999999998,131883.675,125419.67180820112,51906.399999999994,47684.855278001836,27816.16557883441,1415291.7271340517,-90712.41385622276,352470.0,-443182.41385622276,-0.06848394274839165,-0.3345835235487071,63075.20539418233,84179.12986352628,117.38561797924751,0.4049020195455809,0.30339204133805836,0.5691609195337677
2025-02-01,2025,DEN-IBZ,Dénia–Ibiza,V03,Costa Dénia,124,31,27900,14288,0.5121298020966333,2878,64.45611017932373,920948.9022421774,162259.9149955218,139976.8610091814,436221.5660499153,1659407.244296796,1160.3678508281014,665,771644.6208006875,262070.27999999997,178098.87499999997,134686.93039100175,65724.79999999999,59738.66079468465,34847.55213023272,1506811.7191166067,152595.52518018917,298500.0,-145904.47481981083,0.09195785163927876,-0.08792565858758832,53529.26594505793,58235.86190698732,116.13992471282167,0.5218267195966605,0.479652920654641,0.557159152228311
2025-02-01,2025,DEN-FOR,Dénia–Formentera,V01,Levante Star,112,32,26240,12544,0.4780529871580991,2572,58.57317662734428,734741.9276134067,137026.64560221107,125739.01887741889,455054.8750778218,1452562.4671708585,1015.4626606763655,665,675282.6693497831,264297.6,180039.19999999998,149787.37235924293,57702.399999999994,52292.2488181509,30503.81181058803,1409905.302337765,42657.16483309353,291040.0,-248382.83516690647,0.029366836743466504,-0.1709963191123059,45392.57709908933,53154.540698055156,115.79739055890136,0.578773308994503,0.49425715482457894,0.5597982883027764
2025-02-01,2025,DEN-PMI,Dénia–Mallorca,V05,Balear Express,198,22,29040,12579,0.4331750401240001,2589,78.68525838720682,989781.8652526746,161693.22296815828,118144.31647795353,329403.01326221804,1599022.4179610044,1155.4475444696134,665,768372.617072293,213810.3,140125.69999999998,131137.3224630933,57863.399999999994,57564.80704659616,33579.47077718109,1402453.6173591632,196568.80060184118,339790.0,-143221.19939815882,0.12293060959864224,-0.08956797465090421,72682.83718004565,79192.89169814378,127.1184051165438,0.3030031056708899,0.2780947244415582,0.47197365113723094
2025-02-01,2025,BCN-PMI,Barcelona–Mallorca,V04,Mediterráneo,205,21,31080,13463,0.43318677620117724,3087,73.51434476203531,989723.6235312814,195609.39806454428,136253.09625654633,325292.05797946424,1646878.1758318364,1385.729698663335,665,921510.2496111178,279685.98,138750.15,127454.89977264809,61929.799999999996,59287.614329946104,34584.441692468565,1623203.1354061803,23675.04042565613,382760.0,-359084.95957434387,0.014375708399741161,-0.21803978268943325,78422.7702777065,95522.05406696096,122.32624049853943,0.31483867523718184,0.2584797965646226,0.527638726748018
2025-02-01,2025,BCN-IBZ,Barcelona–Ibiza,V05,Balear Express,276,22,29040,11157,0.38417774547806305,2512,87.05038968620934,971221.1977290376,182910.39352380153,108143.14587241576,352196.24158539233,1614470.9787106472,1894.3549910285556,665,1259746.0690339894,320829.3,140125.69999999998,126837.99303830625,51322.2,58120.95523358329,33903.89055292359,1990886.1078588024,-376415.1291481552,382290.0,-758705.1291481552,-0.23315075595150606,-0.4699403948122215,73385.0444868476,107871.64126630919,144.7047574357486,0.29609036359878455,0.2014301835936748,0.5647183868660931
2025-02-01,2025,VAL-PMI,Valencia–Mallorca,V02,Marina Azul,260,22,27720,11501,0.4148978373370076,2409,76.8113891243221,883407.7863188286,163281.81304396107,110953.68449301066,426725.6520382259,1584368.9358940262,1669.0252381104165,665,1109901.7833434269,299425.5,138163.84999999998,135900.62718818022,52904.6,57037.28169218494,33271.74765377455,1826605.3898775666,-242236.4539835404,369470.0,-611706.4539835404,-0.1528914437134249,-0.3860883914884176,72016.76981336482,99821.60863079848,137.75923275315418,0.30470576505127744,0.2198314096867058,0.575085075986476
2025-02-01,2025,VAL-IBZ,Valencia–Ibiza,V05,Balear Express,165,22,29040,13633,0.4694414236398636,3000,68.53475869764563,934334.3653250028,183124.07720748236,131908.50130886264,290173.06340001896,1539540.0072413667,1253.740541719511,665,833737.4602434748,256617.9,140125.69999999998,107997.20922828538,62711.799999999996,55423.440260689196,32330.3401520687,1488943.8498845182,50596.157356848475,356790.0,-306193.8426431515,0.03286446413790148,-0.19888657729123044,69979.09123824394,83896.99317656901,112.92745597017286,0.38520198887313595,0.3212997761168225,0.5628070216263186
2025-03-01,2025,DEN-IBZ,Dénia–Ibiza,V01,Levante Star,124,33,27060,13623,0.5034472712414865,3306,64.25033501762452,875282.3139450989,179541.81517929534,134096.29865710402,472916.51739815605,1661836.945179654,1156.7889883313187,665,769264.6772403269,278978.04,185665.425,158940.13845074712,62665.799999999996,59826.130026467545,34898.575848772736,1550238.7865663143,111598.15861333976,292740.0,-181141.84138666024,0.0671534947739866,-0.10900097143229523,50358.695308474365,55847.84201716104,121.98759048518345,0.5492510033159033,0.49526647628318615,0.5583235128717468
